,Date,Close
1068,2014-12-04,369.16
1069,2014-12-05,376.0
1070,2014-12-06,374.38
1071,2014-12-07,377.26
1072,2014-12-08,361.3
1073,2014-12-09,352.03
1074,2014-12-10,345.21
1075,2014-12-11,348.9
1076,2014-12-12,352.24
1077,2014-12-13,351.67
1078,2014-12-14,356.52
1079,2014-12-15,349.0
1080,2014-12-16,329.05
1081,2014-12-17,322.0
1082,2014-12-18,312.67
1083,2014-12-19,318.33
1084,2014-12-20,331.79
1085,2014-12-21,320.01
1086,2014-12-22,331.56
1087,2014-12-23,336.92
1088,2014-12-24,323.06
1089,2014-12-25,319.86
1090,2014-12-26,328.27
1091,2014-12-27,316.47
1092,2014-12-28,317.64
1093,2014-12-29,313.01
1094,2014-12-30,311.07
1095,2014-12-31,321.0
1096,2015-01-01,313.81
1097,2015-01-02,315.42
1098,2015-01-03,282.0
1099,2015-01-04,264.0
1100,2015-01-05,276.8
1101,2015-01-06,276.8
1102,2015-01-07,276.8
1103,2015-01-08,276.8
1104,2015-01-09,293.97
1105,2015-01-10,275.59
1106,2015-01-11,266.39
1107,2015-01-12,267.42
1108,2015-01-13,227.0
1109,2015-01-14,171.41
1110,2015-01-15,210.98
1111,2015-01-16,208.03
1112,2015-01-17,199.69
1113,2015-01-18,211.85
1114,2015-01-19,216.34
1115,2015-01-20,210.65
1116,2015-01-21,227.16
1117,2015-01-22,234.08
1118,2015-01-23,233.64
1119,2015-01-24,249.19
1120,2015-01-25,255.31
1121,2015-01-26,274.8
1122,2015-01-27,263.98
1123,2015-01-28,236.07
1124,2015-01-29,235.79
1125,2015-01-30,228.98
1126,2015-01-31,216.9
1127,2015-02-01,226.93
1128,2015-02-02,238.47
1129,2015-02-03,227.99
1130,2015-02-04,227.0
1131,2015-02-05,216.81
1132,2015-02-06,223.37
1133,2015-02-07,228.3
1134,2015-02-08,223.88
1135,2015-02-09,220.9
1136,2015-02-10,220.42
1137,2015-02-11,219.55
1138,2015-02-12,223.0
1139,2015-02-13,237.0
1140,2015-02-14,256.99
1141,2015-02-15,235.63
1142,2015-02-16,234.7
1143,2015-02-17,244.7
1144,2015-02-18,237.37
1145,2015-02-19,240.59
1146,2015-02-20,245.48
1147,2015-02-21,245.41
1148,2015-02-22,236.5
1149,2015-02-23,239.65
1150,2015-02-24,239.55
1151,2015-02-25,237.97
1152,2015-02-26,236.84
1153,2015-02-27,252.78
1154,2015-02-28,253.47
1155,2015-03-01,258.34
1156,2015-03-02,274.93
1157,2015-03-03,281.0
1158,2015-03-04,270.78
1159,2015-03-05,273.09
1160,2015-03-06,272.68
1161,2015-03-07,276.71
1162,2015-03-08,275.0
1163,2015-03-09,287.12
1164,2015-03-10,290.0
1165,2015-03-11,296.54
1166,2015-03-12,295.31
1167,2015-03-13,283.25
1168,2015-03-14,282.01
1169,2015-03-15,286.75
1170,2015-03-16,289.27
1171,2015-03-17,282.8
1172,2015-03-18,256.45
1173,2015-03-19,261.81
1174,2015-03-20,261.96
1175,2015-03-21,260.0
1176,2015-03-22,267.74
1177,2015-03-23,265.94
1178,2015-03-24,245.0
1179,2015-03-25,246.94
1180,2015-03-26,249.23
1181,2015-03-27,247.94
1182,2015-03-28,252.87
1183,2015-03-29,242.0
1184,2015-03-30,247.95
1185,2015-03-31,244.24
1186,2015-04-01,246.69
1187,2015-04-02,253.28
1188,2015-04-03,254.19
1189,2015-04-04,253.7
1190,2015-04-05,260.54
1191,2015-04-06,255.58
1192,2015-04-07,253.72
1193,2015-04-08,244.58
1194,2015-04-09,243.43
1195,2015-04-10,235.99
1196,2015-04-11,236.15
1197,2015-04-12,236.5
1198,2015-04-13,223.15
1199,2015-04-14,215.8
1200,2015-04-15,222.88
1201,2015-04-16,227.5
1202,2015-04-17,222.6
1203,2015-04-18,223.4
1204,2015-04-19,222.54
1205,2015-04-20,224.3
1206,2015-04-21,235.74
1207,2015-04-22,233.45
1208,2015-04-23,235.98
1209,2015-04-24,230.24
1210,2015-04-25,226.12
1211,2015-04-26,219.52
1212,2015-04-27,227.23
1213,2015-04-28,225.16
1214,2015-04-29,225.48
1215,2015-04-30,236.2
1216,2015-05-01,231.0
1217,2015-05-02,233.83
1218,2015-05-03,239.0
1219,2015-05-04,238.34
1220,2015-05-05,235.12
1221,2015-05-06,228.49
1222,2015-05-07,236.87
1223,2015-05-08,243.2
1224,2015-05-09,241.96
1225,2015-05-10,239.13
1226,2015-05-11,241.3
1227,2015-05-12,241.03
1228,2015-05-13,235.97
1229,2015-05-14,237.13
1230,2015-05-15,237.37
1231,2015-05-16,235.66
1232,2015-05-17,235.97
1233,2015-05-18,232.87
1234,2015-05-19,231.4
1235,2015-05-20,234.43
1236,2015-05-21,235.0
1237,2015-05-22,238.99
1238,2015-05-23,237.76
1239,2015-05-24,239.22
1240,2015-05-25,235.59
1241,2015-05-26,235.71
1242,2015-05-27,235.17
1243,2015-05-28,236.46
1244,2015-05-29,236.03
1245,2015-05-30,232.11
1246,2015-05-31,228.91
1247,2015-06-01,223.51
1248,2015-06-02,225.18
1249,2015-06-03,224.27
1250,2015-06-04,222.99
1251,2015-06-05,224.4
1252,2015-06-06,224.99
1253,2015-06-07,222.7
1254,2015-06-08,228.17
1255,2015-06-09,228.7
1256,2015-06-10,227.8
1257,2015-06-11,229.03
1258,2015-06-12,229.4
1259,2015-06-13,231.64
1260,2015-06-14,232.09
1261,2015-06-15,235.92
1262,2015-06-16,250.09
1263,2015-06-17,247.76
1264,2015-06-18,248.4
1265,2015-06-19,243.7
1266,2015-06-20,244.76
1267,2015-06-21,243.64
1268,2015-06-22,246.0
1269,2015-06-23,243.74
1270,2015-06-24,240.19
1271,2015-06-25,241.98
1272,2015-06-26,242.98
1273,2015-06-27,251.21
1274,2015-06-28,248.62
1275,2015-06-29,256.04
1276,2015-06-30,262.5
1277,2015-07-01,257.62
1278,2015-07-02,254.54
1279,2015-07-03,255.92
1280,2015-07-04,260.2
1281,2015-07-05,271.5
1282,2015-07-06,268.51
1283,2015-07-07,265.51
1284,2015-07-08,270.63
1285,2015-07-09,268.92
1286,2015-07-10,285.23
1287,2015-07-11,291.64
1288,2015-07-12,310.55
1289,2015-07-13,292.68
1290,2015-07-14,287.55
1291,2015-07-15,285.67
1292,2015-07-16,277.89
1293,2015-07-17,279.43
1294,2015-07-18,276.79
1295,2015-07-19,275.47
1296,2015-07-20,278.96
1297,2015-07-21,276.76
1298,2015-07-22,277.68
1299,2015-07-23,276.61
1300,2015-07-24,289.01
1301,2015-07-25,288.78
1302,2015-07-26,293.19
1303,2015-07-27,294.29
1304,2015-07-28,294.01
1305,2015-07-29,289.85
1306,2015-07-30,288.01
1307,2015-07-31,284.33
1308,2015-08-01,280.19
1309,2015-08-02,282.32
1310,2015-08-03,280.43
1311,2015-08-04,285.0
1312,2015-08-05,281.13
1313,2015-08-06,277.48
1314,2015-08-07,279.63
1315,2015-08-08,262.19
1316,2015-08-09,265.05
1317,2015-08-10,264.33
1318,2015-08-11,271.15
1319,2015-08-12,267.73
1320,2015-08-13,264.48
1321,2015-08-14,265.4
1322,2015-08-15,261.46
1323,2015-08-16,256.11
1324,2015-08-17,256.47
1325,2015-08-18,224.8
1326,2015-08-19,226.92
1327,2015-08-20,235.54
1328,2015-08-21,233.49
1329,2015-08-22,231.0
1330,2015-08-23,228.89
1331,2015-08-24,209.72
1332,2015-08-25,222.38
1333,2015-08-26,225.8
1334,2015-08-27,225.09
1335,2015-08-28,231.65
1336,2015-08-29,230.54
1337,2015-08-30,229.0
1338,2015-08-31,229.86
1339,2015-09-01,227.96
1340,2015-09-02,229.18
1341,2015-09-03,227.28
1342,2015-09-04,230.52
1343,2015-09-05,235.6
1344,2015-09-06,240.28
1345,2015-09-07,240.19
1346,2015-09-08,244.21
1347,2015-09-09,238.35
1348,2015-09-10,238.66
1349,2015-09-11,240.0
1350,2015-09-12,234.79
1351,2015-09-13,229.66
1352,2015-09-14,229.71
1353,2015-09-15,230.03
1354,2015-09-16,228.34
1355,2015-09-17,232.17
1356,2015-09-18,233.12
1357,2015-09-19,230.0
1358,2015-09-20,230.16
1359,2015-09-21,226.15
1360,2015-09-22,230.42
1361,2015-09-23,229.42
1362,2015-09-24,233.86
1363,2015-09-25,235.22
1364,2015-09-26,233.81
1365,2015-09-27,232.41
1366,2015-09-28,239.14
1367,2015-09-29,236.94
1368,2015-09-30,236.2
1369,2015-10-01,237.15
1370,2015-10-02,237.77
1371,2015-10-03,238.95
1372,2015-10-04,238.6
1373,2015-10-05,240.84
1374,2015-10-06,246.57
1375,2015-10-07,243.2
1376,2015-10-08,242.9
1377,2015-10-09,244.48
1378,2015-10-10,245.71
1379,2015-10-11,248.05
1380,2015-10-12,245.81
1381,2015-10-13,249.73
1382,2015-10-14,252.47
1383,2015-10-15,254.49
1384,2015-10-16,263.09
1385,2015-10-17,270.07
1386,2015-10-18,261.05
1387,2015-10-19,263.66
1388,2015-10-20,270.64
1389,2015-10-21,267.89
1390,2015-10-22,275.21
1391,2015-10-23,278.6
1392,2015-10-24,282.84
1393,2015-10-25,283.96
1394,2015-10-26,286.9
1395,2015-10-27,295.54
1396,2015-10-28,305.67
1397,2015-10-29,314.82
1398,2015-10-30,328.65
1399,2015-10-31,310.18
1400,2015-11-01,325.78
1401,2015-11-02,361.26
1402,2015-11-03,404.06
1403,2015-11-04,408.0
1404,2015-11-05,385.5
1405,2015-11-06,374.47
1406,2015-11-07,383.53
1407,2015-11-08,372.65
1408,2015-11-09,377.9
1409,2015-11-10,336.8
1410,2015-11-11,309.91
1411,2015-11-12,337.17
1412,2015-11-13,336.99
1413,2015-11-14,333.0
1414,2015-11-15,319.28
1415,2015-11-16,330.83
1416,2015-11-17,336.08
1417,2015-11-18,335.65
1418,2015-11-19,326.02
1419,2015-11-20,322.04
1420,2015-11-21,326.5
1421,2015-11-22,324.2
1422,2015-11-23,323.48
1423,2015-11-24,319.7
1424,2015-11-25,328.9
1425,2015-11-26,353.21
1426,2015-11-27,357.14
1427,2015-11-28,356.95
1428,2015-11-29,371.48
1429,2015-11-30,376.71
1430,2015-12-01,363.06
1431,2015-12-02,358.89
1432,2015-12-03,361.42
1433,2015-12-04,363.62
1434,2015-12-05,388.0
1435,2015-12-06,388.24
1436,2015-12-07,395.57
1437,2015-12-08,417.89
1438,2015-12-09,416.98
1439,2015-12-10,415.57
1440,2015-12-11,453.04
1441,2015-12-12,436.19
1442,2015-12-13,433.07
1443,2015-12-14,443.36
1444,2015-12-15,464.53
1445,2015-12-16,455.87
1446,2015-12-17,456.17
1447,2015-12-18,462.46
1448,2015-12-19,461.8
1449,2015-12-20,442.54
1450,2015-12-21,438.07
1451,2015-12-22,435.48
1452,2015-12-23,442.56
1453,2015-12-24,455.0
1454,2015-12-25,455.51
1455,2015-12-26,417.39
1456,2015-12-27,421.76
1457,2015-12-28,421.46
1458,2015-12-29,431.82
1459,2015-12-30,425.84
1460,2015-12-31,430.89
1461,2016-01-01,433.82
1462,2016-01-02,433.55
1463,2016-01-03,431.04
1464,2016-01-04,434.17
1465,2016-01-05,432.43
1466,2016-01-06,429.56
1467,2016-01-07,457.0
1468,2016-01-08,452.7
1469,2016-01-09,448.84
1470,2016-01-10,448.79
1471,2016-01-11,448.0
1472,2016-01-12,434.85
1473,2016-01-13,432.64
1474,2016-01-14,429.55
1475,2016-01-15,360.0
1476,2016-01-16,386.91
1477,2016-01-17,380.16
1478,2016-01-18,385.49
1479,2016-01-19,376.76
1480,2016-01-20,416.32
1481,2016-01-21,409.59
1482,2016-01-22,382.55
1483,2016-01-23,386.4
1484,2016-01-24,402.16
1485,2016-01-25,390.9
1486,2016-01-26,391.77
1487,2016-01-27,394.95
1488,2016-01-28,379.75
1489,2016-01-29,378.22
1490,2016-01-30,375.64
1491,2016-01-31,368.49
1492,2016-02-01,371.81
1493,2016-02-02,373.05
1494,2016-02-03,368.38
1495,2016-02-04,387.82
1496,2016-02-05,385.0
1497,2016-02-06,375.39
1498,2016-02-07,375.0
1499,2016-02-08,370.91
1500,2016-02-09,373.2
1501,2016-02-10,379.66
1502,2016-02-11,377.98
1503,2016-02-12,383.27
1504,2016-02-13,390.99
1505,2016-02-14,405.0
1506,2016-02-15,399.28
1507,2016-02-16,407.51
1508,2016-02-17,415.54
1509,2016-02-18,421.18
1510,2016-02-19,419.54
1511,2016-02-20,434.63
1512,2016-02-21,438.5
1513,2016-02-22,438.27
1514,2016-02-23,419.1
1515,2016-02-24,423.78
1516,2016-02-25,423.51
1517,2016-02-26,432.0
1518,2016-02-27,431.07
1519,2016-02-28,431.68
1520,2016-02-29,435.23
1521,2016-03-01,432.5
1522,2016-03-02,423.45
1523,2016-03-03,420.29
1524,2016-03-04,408.01
1525,2016-03-05,399.83
1526,2016-03-06,406.23
1527,2016-03-07,414.01
1528,2016-03-08,411.75
1529,2016-03-09,413.0
1530,2016-03-10,416.0
1531,2016-03-11,419.13
1532,2016-03-12,410.9
1533,2016-03-13,413.04
1534,2016-03-14,414.99
1535,2016-03-15,415.85
1536,2016-03-16,416.57
1537,2016-03-17,418.49
1538,2016-03-18,407.91
1539,2016-03-19,409.04
1540,2016-03-20,411.28
1541,2016-03-21,411.67
1542,2016-03-22,416.64
1543,2016-03-23,417.62
1544,2016-03-24,415.17
1545,2016-03-25,415.7
1546,2016-03-26,416.96
1547,2016-03-27,424.77
1548,2016-03-28,422.87
1549,2016-03-29,415.95
1550,2016-03-30,413.74
1551,2016-03-31,414.66
1552,2016-04-01,416.31
1553,2016-04-02,419.0
1554,2016-04-03,419.11
1555,2016-04-04,418.75
1556,2016-04-05,422.71
1557,2016-04-06,421.03
1558,2016-04-07,420.0
1559,2016-04-08,417.75
1560,2016-04-09,418.24
1561,2016-04-10,420.04
1562,2016-04-11,422.69
1563,2016-04-12,425.54
1564,2016-04-13,423.93
1565,2016-04-14,424.86
1566,2016-04-15,429.45
1567,2016-04-16,430.69
1568,2016-04-17,427.42
1569,2016-04-18,428.14
1570,2016-04-19,435.63
1571,2016-04-20,442.13
1572,2016-04-21,451.0
1573,2016-04-22,447.7
1574,2016-04-23,451.92
1575,2016-04-24,460.02
1576,2016-04-25,462.33
1577,2016-04-26,467.42
1578,2016-04-27,445.38
1579,2016-04-28,449.14
1580,2016-04-29,456.53
1581,2016-04-30,448.37
1582,2016-05-01,453.0
1583,2016-05-02,444.06
1584,2016-05-03,450.61
1585,2016-05-04,446.63
1586,2016-05-05,448.5
1587,2016-05-06,458.48
1588,2016-05-07,458.07
1589,2016-05-08,458.21
1590,2016-05-09,460.82
1591,2016-05-10,451.62
1592,2016-05-11,452.91
1593,2016-05-12,455.2
1594,2016-05-13,455.91
1595,2016-05-14,455.57
1596,2016-05-15,457.56
1597,2016-05-16,454.0
1598,2016-05-17,453.08
1599,2016-05-18,452.92
1600,2016-05-19,436.3
1601,2016-05-20,442.72
1602,2016-05-21,443.31
1603,2016-05-22,438.8
1604,2016-05-23,442.99
1605,2016-05-24,443.97
1606,2016-05-25,448.7
1607,2016-05-26,452.07
1608,2016-05-27,472.05
1609,2016-05-28,519.41
1610,2016-05-29,517.84
1611,2016-05-30,527.64
1612,2016-05-31,531.84
1613,2016-06-01,536.95
1614,2016-06-02,538.0
1615,2016-06-03,569.94
1616,2016-06-04,573.8
1617,2016-06-05,573.91
1618,2016-06-06,584.5
1619,2016-06-07,577.54
1620,2016-06-08,583.03
1621,2016-06-09,575.01
1622,2016-06-10,578.01
1623,2016-06-11,610.0
1624,2016-06-12,672.13
1625,2016-06-13,704.49
1626,2016-06-14,685.25
1627,2016-06-15,695.0
1628,2016-06-16,766.62
1629,2016-06-17,745.22
1630,2016-06-18,754.83
1631,2016-06-19,761.44
1632,2016-06-20,730.85
1633,2016-06-21,667.54
1634,2016-06-22,601.3
1635,2016-06-23,624.91
1636,2016-06-24,661.71
1637,2016-06-25,659.86
1638,2016-06-26,630.16
1639,2016-06-27,657.5
1640,2016-06-28,646.08
1641,2016-06-29,634.11
1642,2016-06-30,667.95
1643,2016-07-01,674.86
1644,2016-07-02,702.48
1645,2016-07-03,658.27
1646,2016-07-04,680.35
1647,2016-07-05,668.94
1648,2016-07-06,674.7
1649,2016-07-07,638.19
1650,2016-07-08,663.0
1651,2016-07-09,647.78
1652,2016-07-10,648.76
1653,2016-07-11,649.32
1654,2016-07-12,663.52
1655,2016-07-13,655.06
1656,2016-07-14,659.1
1657,2016-07-15,664.6
1658,2016-07-16,662.45
1659,2016-07-17,679.54
1660,2016-07-18,672.1
1661,2016-07-19,673.48
1662,2016-07-20,667.03
1663,2016-07-21,663.99
1664,2016-07-22,649.95
1665,2016-07-23,655.52
1666,2016-07-24,661.47
1667,2016-07-25,654.96
1668,2016-07-26,651.24
1669,2016-07-27,653.48
1670,2016-07-28,653.07
1671,2016-07-29,654.61
1672,2016-07-30,654.67
1673,2016-07-31,623.83
1674,2016-08-01,606.35
1675,2016-08-02,540.0
1676,2016-08-03,563.42
1677,2016-08-04,576.13
1678,2016-08-05,572.5
1679,2016-08-06,589.48
1680,2016-08-07,592.47
1681,2016-08-08,591.88
1682,2016-08-09,582.75
1683,2016-08-10,590.27
1684,2016-08-11,585.22
1685,2016-08-12,585.91
1686,2016-08-13,583.52
1687,2016-08-14,568.76
1688,2016-08-15,565.55
1689,2016-08-16,574.99
1690,2016-08-17,570.91
1691,2016-08-18,571.49
1692,2016-08-19,572.91
1693,2016-08-20,577.88
1694,2016-08-21,577.55
1695,2016-08-22,582.78
1696,2016-08-23,580.23
1697,2016-08-24,577.58
1698,2016-08-25,575.71
1699,2016-08-26,578.78
1700,2016-08-27,568.31
1701,2016-08-28,573.2
1702,2016-08-29,571.5
1703,2016-08-30,575.91
1704,2016-08-31,570.75
1705,2016-09-01,571.05
1706,2016-09-02,572.0
1707,2016-09-03,595.01
1708,2016-09-04,603.72
1709,2016-09-05,603.48
1710,2016-09-06,608.16
1711,2016-09-07,615.16
1712,2016-09-08,625.67
1713,2016-09-09,622.01
1714,2016-09-10,621.65
1715,2016-09-11,606.32
1716,2016-09-12,608.04
1717,2016-09-13,607.46
1718,2016-09-14,608.5
1719,2016-09-15,606.71
1720,2016-09-16,605.69
1721,2016-09-17,604.1
1722,2016-09-18,608.0
1723,2016-09-19,608.72
1724,2016-09-20,600.94
1725,2016-09-21,595.46
1726,2016-09-22,595.41
1727,2016-09-23,601.42
1728,2016-09-24,599.33
1729,2016-09-25,598.98
1730,2016-09-26,606.47
1731,2016-09-27,604.26
1732,2016-09-28,603.95
1733,2016-09-29,605.6
1734,2016-09-30,608.23
1735,2016-10-01,612.98
1736,2016-10-02,608.6
1737,2016-10-03,611.16
1738,2016-10-04,607.19
1739,2016-10-05,608.49
1740,2016-10-06,610.25
1741,2016-10-07,614.88
1742,2016-10-08,614.34
1743,2016-10-09,613.06
1744,2016-10-10,616.0
1745,2016-10-11,639.0
1746,2016-10-12,634.5
1747,2016-10-13,634.02
1748,2016-10-14,638.2
1749,2016-10-15,635.96
1750,2016-10-16,638.97
1751,2016-10-17,636.91
1752,2016-10-18,635.95
1753,2016-10-19,627.98
1754,2016-10-20,628.89
1755,2016-10-21,629.0
1756,2016-10-22,654.52
1757,2016-10-23,648.74
1758,2016-10-24,648.6
1759,2016-10-25,651.97
1760,2016-10-26,675.11
1761,2016-10-27,684.71
1762,2016-10-28,685.91
1763,2016-10-29,711.13
1764,2016-10-30,697.23
1765,2016-10-31,697.01
1766,2016-11-01,726.6
1767,2016-11-02,742.0
1768,2016-11-03,685.22
1769,2016-11-04,702.7
1770,2016-11-05,703.46
1771,2016-11-06,709.93
1772,2016-11-07,702.86
1773,2016-11-08,709.31
1774,2016-11-09,721.5
1775,2016-11-10,714.47
1776,2016-11-11,716.39
1777,2016-11-12,702.28
1778,2016-11-13,700.38
1779,2016-11-14,703.82
1780,2016-11-15,711.06
1781,2016-11-16,739.71
1782,2016-11-17,735.24
1783,2016-11-18,748.98
1784,2016-11-19,750.75
1785,2016-11-20,727.09
1786,2016-11-21,736.76
1787,2016-11-22,749.22
1788,2016-11-23,740.18
1789,2016-11-24,735.63
1790,2016-11-25,737.07
1791,2016-11-26,729.91
1792,2016-11-27,727.32
1793,2016-11-28,729.54
1794,2016-11-29,730.76
1795,2016-11-30,742.06
1796,2016-12-01,751.54
1797,2016-12-02,769.99
1798,2016-12-03,760.75
1799,2016-12-04,762.0
1800,2016-12-05,750.24
1801,2016-12-06,758.98
1802,2016-12-07,763.99
1803,2016-12-08,766.84
1804,2016-12-09,769.57
1805,2016-12-10,772.28
1806,2016-12-11,768.97
1807,2016-12-12,776.9
1808,2016-12-13,775.35
1809,2016-12-14,777.09
1810,2016-12-15,775.89
1811,2016-12-16,781.32
1812,2016-12-17,788.52
1813,2016-12-18,788.67
1814,2016-12-19,791.0
1815,2016-12-20,798.65
1816,2016-12-21,832.75
1817,2016-12-22,859.96
1818,2016-12-23,914.0
1819,2016-12-24,892.61
1820,2016-12-25,890.67
1821,2016-12-26,897.1
1822,2016-12-27,930.34
1823,2016-12-28,976.47
1824,2016-12-29,969.58
1825,2016-12-30,959.54
1826,2016-12-31,966.3
1827,2017-01-01,997.75
1828,2017-01-02,1012.54
1829,2017-01-03,1035.24
1830,2017-01-04,1114.92
1831,2017-01-05,1004.74
1832,2017-01-06,893.89
1833,2017-01-07,906.2
1834,2017-01-08,909.75
1835,2017-01-09,896.23
1836,2017-01-10,905.05
1837,2017-01-11,778.62
1838,2017-01-12,807.47
1839,2017-01-13,825.86
1840,2017-01-14,818.27
1841,2017-01-15,821.86
1842,2017-01-16,831.81
1843,2017-01-17,905.99
1844,2017-01-18,887.7
1845,2017-01-19,901.01
1846,2017-01-20,895.8
1847,2017-01-21,921.98
1848,2017-01-22,923.76
1849,2017-01-23,913.52
1850,2017-01-24,885.47
1851,2017-01-25,893.43
1852,2017-01-26,914.83
1853,2017-01-27,918.02
1854,2017-01-28,918.6
1855,2017-01-29,912.01
1856,2017-01-30,919.99
1857,2017-01-31,963.99
1858,2017-02-01,983.67
1859,2017-02-02,1009.17
1860,2017-02-03,1016.99
1861,2017-02-04,1033.18
1862,2017-02-05,1011.07
1863,2017-02-06,1023.99
1864,2017-02-07,1052.48
1865,2017-02-08,1050.4
1866,2017-02-09,986.0
1867,2017-02-10,996.08
1868,2017-02-11,1012.4
1869,2017-02-12,1000.73
1870,2017-02-13,1000.79
1871,2017-02-14,1008.88
1872,2017-02-15,1011.53
1873,2017-02-16,1032.7
1874,2017-02-17,1055.46
1875,2017-02-18,1056.4
1876,2017-02-19,1051.8
1877,2017-02-20,1084.0
1878,2017-02-21,1124.62
1879,2017-02-22,1130.01
1880,2017-02-23,1188.11
1881,2017-02-24,1180.14
1882,2017-02-25,1152.2
1883,2017-02-26,1179.05
1884,2017-02-27,1194.64
1885,2017-02-28,1191.21
1886,2017-03-01,1226.39
1887,2017-03-02,1257.6
1888,2017-03-03,1285.33
1889,2017-03-04,1260.0
1890,2017-03-05,1273.0
1891,2017-03-06,1278.49
1892,2017-03-07,1233.05
1893,2017-03-08,1150.05
1894,2017-03-09,1190.89
1895,2017-03-10,1116.97
1896,2017-03-11,1176.55
1897,2017-03-12,1226.62
1898,2017-03-13,1242.46
1899,2017-03-14,1245.86
1900,2017-03-15,1257.32
1901,2017-03-16,1172.62
1902,2017-03-17,1071.02
1903,2017-03-18,969.4
1904,2017-03-19,1017.97
1905,2017-03-20,1035.96
1906,2017-03-21,1114.39
1907,2017-03-22,1037.56
1908,2017-03-23,1029.65
1909,2017-03-24,929.06
1910,2017-03-25,956.02
1911,2017-03-26,960.0
1912,2017-03-27,1039.92
1913,2017-03-28,1043.99
1914,2017-03-29,1035.96
1915,2017-03-30,1033.7
1916,2017-03-31,1070.31
1917,2017-04-01,1083.94
1918,2017-04-02,1078.01
1919,2017-04-03,1144.77
1920,2017-04-04,1143.0
1921,2017-04-05,1134.58
1922,2017-04-06,1190.85
1923,2017-04-07,1190.66
1924,2017-04-08,1184.03
1925,2017-04-09,1206.2
1926,2017-04-10,1209.25
1927,2017-04-11,1218.99
1928,2017-04-12,1212.17
1929,2017-04-13,1172.91
1930,2017-04-14,1170.34
1931,2017-04-15,1173.45
1932,2017-04-16,1162.31
1933,2017-04-17,1176.54
1934,2017-04-18,1202.58
1935,2017-04-19,1203.98
1936,2017-04-20,1234.19
1937,2017-04-21,1243.61
1938,2017-04-22,1233.2
1939,2017-04-23,1241.99
1940,2017-04-24,1253.58
1941,2017-04-25,1269.0
1942,2017-04-26,1287.99
1943,2017-04-27,1331.53
1944,2017-04-28,1330.7
1945,2017-04-29,1333.0
1946,2017-04-30,1350.21
1947,2017-05-01,1390.86
1948,2017-05-02,1447.75
1949,2017-05-03,1503.22
1950,2017-05-04,1537.23
1951,2017-05-05,1514.9
1952,2017-05-06,1558.02
1953,2017-05-07,1554.01
1954,2017-05-08,1649.54
1955,2017-05-09,1720.28
1956,2017-05-10,1772.58
1957,2017-05-11,1828.45
1958,2017-05-12,1691.51
1959,2017-05-13,1776.89
1960,2017-05-14,1784.0
1961,2017-05-15,1705.48
1962,2017-05-16,1700.01
1963,2017-05-17,1782.99
1964,2017-05-18,1878.99
1965,2017-05-19,1958.0
1966,2017-05-20,2013.99
1967,2017-05-21,2017.55
1968,2017-05-22,2099.97
1969,2017-05-23,2264.23
1970,2017-05-24,2420.29
1971,2017-05-25,2292.53
1972,2017-05-26,2279.82
1973,2017-05-27,2042.0
1974,2017-05-28,2178.81
1975,2017-05-29,2292.1
1976,2017-05-30,2203.51
1977,2017-05-31,2298.01
1978,2017-06-01,2413.63
1979,2017-06-02,2488.94
1980,2017-06-03,2540.94
1981,2017-06-04,2530.27
1982,2017-06-05,2698.0
1983,2017-06-06,2880.74
1984,2017-06-07,2683.03
1985,2017-06-08,2806.0
1986,2017-06-09,2822.32
1987,2017-06-10,2899.99
1988,2017-06-11,2954.22
1989,2017-06-12,2667.06
1990,2017-06-13,2703.02
1991,2017-06-14,2450.0
1992,2017-06-15,2424.91
1993,2017-06-16,2484.68
1994,2017-06-17,2630.0
1995,2017-06-18,2516.98
1996,2017-06-19,2598.0
1997,2017-06-20,2740.0
1998,2017-06-21,2657.04
1999,2017-06-22,2713.48
2000,2017-06-23,2685.05
2001,2017-06-24,2557.66
2002,2017-06-25,2502.03
2003,2017-06-26,2421.22
2004,2017-06-27,2565.0
2005,2017-06-28,2559.9
2006,2017-06-29,2541.59
2007,2017-06-30,2465.49
2008,2017-07-01,2412.41
2009,2017-07-02,2504.37
2010,2017-07-03,2550.47
2011,2017-07-04,2596.12
2012,2017-07-05,2602.9
2013,2017-07-06,2600.39
2014,2017-07-07,2501.46
2015,2017-07-08,2550.07
2016,2017-07-09,2502.28
2017,2017-07-10,2323.45
2018,2017-07-11,2305.98
2019,2017-07-12,2388.0
2020,2017-07-13,2339.99
2021,2017-07-14,2213.37
2022,2017-07-15,1970.51
2023,2017-07-16,1917.63
2024,2017-07-17,2226.0
2025,2017-07-18,2303.71
2026,2017-07-19,2265.21
2027,2017-07-20,2875.03
2028,2017-07-21,2670.0
2029,2017-07-22,2832.71
2030,2017-07-23,2749.02
2031,2017-07-24,2759.98
2032,2017-07-25,2564.82
2033,2017-07-26,2524.99
2034,2017-07-27,2666.33
2035,2017-07-28,2777.01
2036,2017-07-29,2680.56
2037,2017-07-30,2742.37
2038,2017-07-31,2855.81
2039,2017-08-01,2731.0
2040,2017-08-02,2703.51
2041,2017-08-03,2793.37
2042,2017-08-04,2855.0
2043,2017-08-05,3263.62
2044,2017-08-06,3222.75
2045,2017-08-07,3387.55
2046,2017-08-08,3412.41
2047,2017-08-09,3342.99
2048,2017-08-10,3413.03
2049,2017-08-11,3645.06
2050,2017-08-12,3855.1
2051,2017-08-13,4053.87
2052,2017-08-14,4306.23
